location,date,time,precipitation(mm),air_pressure(hPa),temperature(˚C),humidity(%),wind(m/s)
Chicago ,2022-01-17,3:00:00 PM,0,1017.9,-7.7,56.2,4
Chicago ,2022-01-17,4:00:00 PM,0,1017.8,-7.6,56.3,4
Chicago ,2022-01-17,5:00:00 PM,0,1017.8,-7.9,56.2,4
Chicago ,2022-01-17,6:00:00 PM,0,1018.1,-8.4,57.9,3
Chicago ,2022-01-17,7:00:00 PM,0,1018,-8.9,58.3,3
Chicago ,2022-01-17,8:00:00 PM,0,1018,-9.1,60.2,3
Chicago ,2022-01-17,9:00:00 PM,0,1018.1,-9.6,62.1,4
Chicago ,2022-01-17,10:00:00 PM,0,1018.5,-9.4,59.1,4
Chicago ,2022-01-17,11:00:00 PM,0,1018.7,-9.6,61.1,5
Chicago ,2022-01-18,12:00:00 AM,0,1019.2,-8.8,55.9,6
Chicago ,2022-01-18,1:00:00 AM,0,1019.4,-7.5,51,6
Chicago ,2022-01-18,2:00:00 AM,0,1019.3,-5.6,44.1,6
Chicago ,2022-01-18,3:00:00 AM,0,1018.6,-3.7,36.9,5
Chicago ,2022-01-18,4:00:00 AM,0,1017.6,-3,32,5
Chicago ,2022-01-18,5:00:00 AM,0,1016.8,-1.8,29,6
Chicago ,2022-01-18,6:00:00 AM,0,1016.1,-1,29,6
Chicago ,2022-01-18,7:00:00 AM,0,1016,-0.9,28.1,5
Chicago ,2022-01-18,8:00:00 AM,0,1016.3,-1.9,32,5
Chicago ,2022-01-18,9:00:00 AM,0,1016.3,-3,33,3
Chicago ,2022-01-18,10:00:00 AM,0,1016.7,-3.6,38.2,5
Chicago ,2022-01-18,11:00:00 AM,0,1017,-4,49.1,6
Chicago ,2022-01-18,12:00:00 PM,0,1017.5,-4.7,52.2,4
Chicago ,2022-01-18,1:00:00 PM,0,1017,-5.2,55.1,3
Chicago ,2022-01-18,2:00:00 PM,0,1017,-5.5,57.3,3
Chicago ,2022-01-18,3:00:00 PM,0,1016.9,-5.6,55.9,3
Chicago ,2022-01-18,4:00:00 PM,0,1016.7,-6,55.3,3
Chicago ,2022-01-18,5:00:00 PM,0,1016.6,-6.2,52.2,0
Chicago ,2022-01-18,6:00:00 PM,0,1016.5,-6.4,55.2,2
Chicago ,2022-01-18,7:00:00 PM,0,1016,-6.5,57,4
Chicago ,2022-01-18,8:00:00 PM,0,1015.5,-6.7,59.4,4
Chicago ,2022-01-18,9:00:00 PM,0,1015,-6.6,62.3,3
Chicago ,2022-01-18,10:00:00 PM,0,1014.4,-6.7,62.3,4
Chicago ,2022-01-18,11:00:00 PM,0,1014.2,-5.9,61,5
Chicago ,2022-01-19,12:00:00 AM,0,1014.1,-4.8,58.9,4
Chicago ,2022-01-19,1:00:00 AM,0,1014.4,-4.3,78.3,3
Chicago ,2022-01-19,2:00:00 AM,0,1014.3,-4.2,87.2,5
Chicago ,2022-01-19,3:00:00 AM,0,1013.1,-3.4,87.3,4
Chicago ,2022-01-19,4:00:00 AM,0,1012.4,-3.4,83.4,3
Chicago ,2022-01-19,5:00:00 AM,0,1011.8,-3.1,84.1,1
Chicago ,2022-01-19,6:00:00 AM,0,1011.5,-3.2,88,2
Chicago ,2022-01-19,7:00:00 AM,0,1011.5,-2.7,83.5,3
Chicago ,2022-01-19,8:00:00 AM,0,1011.5,-3.1,82.2,6
Chicago ,2022-01-19,9:00:00 AM,0,1011.9,-3.5,77.3,7
Chicago ,2022-01-19,10:00:00 AM,0,1012.5,-4.9,70.1,6
Chicago ,2022-01-19,11:00:00 AM,0,1013.5,-5.7,69.4,7
Chicago ,2022-01-19,12:00:00 PM,2,1014.1,-6.5,73.2,6
Chicago ,2022-01-19,1:00:00 PM,0,1014.4,-7,75.5,4
Chicago ,2022-01-19,2:00:00 PM,0,1014.6,-7.3,77.2,5
Chicago ,2022-01-19,3:00:00 PM,0,1015,-7.7,77.2,5
Chicago ,2022-01-19,4:00:00 PM,0,1015.1,-8.3,77.1,2
Chicago ,2022-01-19,5:00:00 PM,0,1015.6,-8.8,80.1,4
Chicago ,2022-01-19,6:00:00 PM,0,1016,-9.2,79.4,2
Chicago ,2022-01-19,7:00:00 PM,0,1016.1,-9.5,82,1
Chicago ,2022-01-19,8:00:00 PM,0,1016.2,-9.4,80,2
Chicago ,2022-01-19,9:00:00 PM,0,1016.7,-9.7,83.3,2
Chicago ,2022-01-19,10:00:00 PM,0,1017,-9.8,83.3,4
Chicago ,2022-01-19,11:00:00 PM,0,1017.6,-9.3,81.3,5
Chicago ,2022-01-20,12:00:00 AM,0,1018.3,-8.5,81.5,3
Chicago ,2022-01-20,1:00:00 AM,0,1018.9,-6,73.3,2
Chicago ,2022-01-20,2:00:00 AM,0,1019.2,-3.3,61.2,4
Chicago ,2022-01-20,3:00:00 AM,0,1018.8,-1.6,53.1,4
Chicago ,2022-01-20,4:00:00 AM,0,1018.1,0.1,46.9,2
Chicago ,2022-01-20,5:00:00 AM,0,1017.8,-0.3,53.1,5
Chicago ,2022-01-20,6:00:00 AM,0,1017.9,0,48,5
Chicago ,2022-01-20,7:00:00 AM,0,1017.9,0.8,46,5
Chicago ,2022-01-20,8:00:00 AM,0,1017.9,-0.2,43.9,4
Chicago ,2022-01-20,9:00:00 AM,0,1018.3,-1.5,47.9,6
Chicago ,2022-01-20,10:00:00 AM,0,1018.8,-2.2,52.9,7
Chicago ,2022-01-20,11:00:00 AM,0,1019.1,-2.8,53.2,4
Chicago ,2022-01-20,12:00:00 PM,0,1019.3,-3.7,51.3,1
Chicago ,2022-01-20,1:00:00 PM,0,1019.4,-4.5,57.1,2
Chicago ,2022-01-20,2:00:00 PM,0,1019.6,-5,64.3,2
Chicago ,2022-01-20,3:00:00 PM,0,1019.8,-5.5,65.2,2
Chicago ,2022-01-20,4:00:00 PM,0,1019.6,-5.9,66.1,2
Chicago ,2022-01-20,5:00:00 PM,0,1019.6,-6.4,66,3
Chicago ,2022-01-20,6:00:00 PM,0,1019.7,-7,68,4
Chicago ,2022-01-20,7:00:00 PM,0,1019.7,-7.2,70.2,3
Chicago ,2022-01-20,8:00:00 PM,0,1019.9,-7.8,72.9,4
Chicago ,2022-01-20,9:00:00 PM,0,1020.3,-8.1,74.1,4
Chicago ,2022-01-20,10:00:00 PM,0,1020.4,-8.3,76.4,5
Chicago ,2022-01-20,11:00:00 PM,0,1020.6,-8.6,78.2,3
Chicago ,2022-01-21,12:00:00 AM,0,1021.3,-7.2,77.2,3
Chicago ,2022-01-21,1:00:00 AM,0,1021.6,-3.8,64,4
Chicago ,2022-01-21,2:00:00 AM,0,1021.7,-1.4,55.3,5
Chicago ,2022-01-21,3:00:00 AM,0,1021,-0.1,48,3
Chicago ,2022-01-21,4:00:00 AM,0,1019.8,1.6,42.1,5
Chicago ,2022-01-21,5:00:00 AM,0,1018.9,3.4,36.2,3
Chicago ,2022-01-21,6:00:00 AM,0,1018.2,4.1,32,3
Chicago ,2022-01-21,7:00:00 AM,0,1018.2,4.1,30.1,4
Chicago ,2022-01-21,8:00:00 AM,0,1018.1,3.5,31.1,4
Chicago ,2022-01-21,9:00:00 AM,0,1018,1.7,37.1,3
Chicago ,2022-01-21,10:00:00 AM,0,1018.1,0.2,44,4
Chicago ,2022-01-21,11:00:00 AM,0,1018.5,-0.8,48.9,3
Chicago ,2022-01-21,12:00:00 PM,0,1018.4,-1.8,51,1
Chicago ,2022-01-21,1:00:00 PM,0,1018.2,-2.1,55.1,2
Chicago ,2022-01-21,2:00:00 PM,0,1017.7,-2.7,56.3,3
Chicago ,2022-01-21,3:00:00 PM,0,1017.4,-3.1,58,4
Chicago ,2022-01-21,4:00:00 PM,0,1017.2,-3.5,63.1,4
Chicago ,2022-01-21,5:00:00 PM,0,1017.2,-3.7,64.1,3
Chicago ,2022-01-21,6:00:00 PM,0,1017.2,-3.7,65.1,3
Chicago ,2022-01-21,7:00:00 PM,0,1016.9,-4.2,63.9,4
Chicago ,2022-01-21,8:00:00 PM,0,1016.6,-4.5,68,4
Chicago ,2022-01-21,9:00:00 PM,0,1016.7,-4.6,68,5
Chicago ,2022-01-21,10:00:00 PM,0,1016.9,-4.7,68,4
Chicago ,2022-01-21,11:00:00 PM,0,1017.1,-5,70.1,4
Chicago ,2022-01-22,12:00:00 AM,0,1017.1,-4,70.3,3
Chicago ,2022-01-22,1:00:00 AM,0,1017.2,-2.2,62,2
Chicago ,2022-01-22,2:00:00 AM,0,1017.1,0,53.1,3
Chicago ,2022-01-22,3:00:00 AM,0,1016.1,2.6,43.1,1
Chicago ,2022-01-22,4:00:00 AM,0,1015,5.3,41.9,4
Chicago ,2022-01-22,5:00:00 AM,0,1013.9,5,39,4
Chicago ,2022-01-22,6:00:00 AM,0,1014.1,6.7,38,3
Chicago ,2022-01-22,7:00:00 AM,0,1014,6.7,34.9,3
Chicago ,2022-01-22,8:00:00 AM,0,1013.9,5.2,33.9,2
Chicago ,2022-01-22,9:00:00 AM,0,1013.9,3.6,35.9,3
Chicago ,2022-01-22,10:00:00 AM,0,1014,2.9,39,6
Chicago ,2022-01-22,11:00:00 AM,0,1014,2.3,41,1
Chicago ,2022-01-22,12:00:00 PM,0,1014.3,1.2,45.1,4
Chicago ,2022-01-22,1:00:00 PM,0,1014.3,0.7,47.1,3
Chicago ,2022-01-22,2:00:00 PM,0,1014.3,0.2,51.2,3
Chicago ,2022-01-22,3:00:00 PM,0,1013.9,0.5,54.1,4
Chicago ,2022-01-22,4:00:00 PM,0,1014,0.8,50.1,1
Chicago ,2022-01-22,5:00:00 PM,0,1014,0.6,48.9,2
Chicago ,2022-01-22,6:00:00 PM,0,1013.6,0.6,50.1,2
Chicago ,2022-01-22,7:00:00 PM,0,1013,0.5,51.2,2
Chicago ,2022-01-22,8:00:00 PM,0,1012.7,-0.1,51.1,2
Chicago ,2022-01-22,9:00:00 PM,0,1012.7,-0.5,52.2,2
Chicago ,2022-01-22,10:00:00 PM,0,1012.4,-0.5,52.2,0
Chicago ,2022-01-22,11:00:00 PM,0,1012.2,-0.3,47.9,1
Chicago ,2022-01-23,12:00:00 AM,0,1012.7,0.3,54.1,3
Chicago ,2022-01-23,1:00:00 AM,0,1012.8,1,49,3
Chicago ,2022-01-23,2:00:00 AM,0,1012.8,2.3,44,3
Chicago ,2022-01-23,3:00:00 AM,0,1012,2.9,47,6
Chicago ,2022-01-23,4:00:00 AM,0,1011,4.2,53.1,5
Chicago ,2022-01-23,5:00:00 AM,0,1010.2,6.2,47.2,4
Chicago ,2022-01-23,6:00:00 AM,0,1009.6,6.1,46.2,4
Chicago ,2022-01-23,7:00:00 AM,0,1009.4,6.1,46.2,4
Chicago ,2022-01-23,8:00:00 AM,0,1009.3,5.6,47.1,4
Chicago ,2022-01-23,9:00:00 AM,0,1010,3.8,48,4
Chicago ,2022-01-23,10:00:00 AM,0,1010.5,3,51.2,6
Chicago ,2022-01-23,11:00:00 AM,0,1010.5,2.3,53,4
Chicago ,2022-01-23,12:00:00 PM,0,1010.7,1.3,57.3,0
Chicago ,2022-01-23,1:00:00 PM,0,1010.7,0.8,61.3,5
Chicago ,2022-01-23,2:00:00 PM,0,1010.7,1.1,63.2,5
Chicago ,2022-01-23,3:00:00 PM,0,1010.6,1.2,65.2,5
Chicago ,2022-01-23,4:00:00 PM,0,1010.7,1.6,66.3,7
Chicago ,2022-01-23,5:00:00 PM,0,1010.9,1.7,66.3,5
Chicago ,2022-01-23,6:00:00 PM,0,1010.9,1.7,69.4,7
Chicago ,2022-01-23,7:00:00 PM,0,1010.9,1.8,69.4,6
Chicago ,2022-01-23,8:00:00 PM,0,1010.9,1.8,70.4,7
Chicago ,2022-01-23,9:00:00 PM,0,1010.7,1.8,70.4,9
Chicago ,2022-01-23,10:00:00 PM,0,1010.9,1.9,69.4,8
Chicago ,2022-01-23,11:00:00 PM,0,1011.5,1.9,68.4,9
Chicago ,2022-01-24,12:00:00 AM,0,1011.9,2.7,65.1,9
Chicago ,2022-01-24,1:00:00 AM,0,1012.2,4.6,58.2,10
Chicago ,2022-01-24,2:00:00 AM,0,1012.4,6.4,50.2,9
Chicago ,2022-01-24,3:00:00 AM,0,1011.9,6.7,49.2,8
Chicago ,2022-01-24,4:00:00 AM,0,1011,8.1,45,7
Chicago ,2022-01-24,5:00:00 AM,0,1010.3,8.2,44.1,6
Chicago ,2022-01-24,6:00:00 AM,0,1010.1,7.8,44.9,9
Chicago ,2022-01-24,7:00:00 AM,0,1010.3,7.5,45.2,6
Chicago ,2022-01-24,8:00:00 AM,0,1010.6,7,45.1,7
Chicago ,2022-01-24,9:00:00 AM,0,1010.7,6.2,47.2,4
Chicago ,2022-01-24,10:00:00 AM,0,1010.7,5.5,49.2,4
Chicago ,2022-01-24,11:00:00 AM,0,1010.9,5.2,51,7
Chicago ,2022-01-24,12:00:00 PM,0,1011,5,51,6
Chicago ,2022-01-24,1:00:00 PM,0,1011.2,4.8,52.1,5
Chicago ,2022-01-24,2:00:00 PM,0,1011,4.8,50.1,5
Chicago ,2022-01-24,3:00:00 PM,0,1011,4.5,52,5
Chicago ,2022-01-24,4:00:00 PM,0,1010.8,4.3,53.1,6
Chicago ,2022-01-24,5:00:00 PM,0,1010.6,4,54.3,6
Chicago ,2022-01-24,6:00:00 PM,0,1010.7,4.1,55.1,4
Chicago ,2022-01-24,7:00:00 PM,0,1010.4,2.9,76,5
Chicago ,2022-01-24,8:00:00 PM,0,1010,2.3,83.5,4
Chicago ,2022-01-24,9:00:00 PM,0,1009.9,2.1,83.5,5
Chicago ,2022-01-24,10:00:00 PM,0,1010.1,2.1,83.5,5
Chicago ,2022-01-24,11:00:00 PM,0,1010.5,2,86,6
Chicago ,2022-01-25,12:00:00 AM,1,1010.9,1.9,90.4,4
Chicago ,2022-01-25,1:00:00 AM,0,1010.9,1.9,92.4,5
Chicago ,2022-01-25,2:00:00 AM,0,1011,2.2,92.4,4
Chicago ,2022-01-25,3:00:00 AM,0,1010.5,2.3,92.4,5
Chicago ,2022-01-25,4:00:00 AM,0,1009.8,2.5,92.4,5
Chicago ,2022-01-25,5:00:00 AM,0,1009.1,3.4,90.5,2
Chicago ,2022-01-25,6:00:00 AM,0,1008.7,3.9,86.8,3
Chicago ,2022-01-25,7:00:00 AM,0,1008.7,4.1,85.6,3
Chicago ,2022-01-25,8:00:00 AM,0,1008.8,4.5,68.9,6
Chicago ,2022-01-25,9:00:00 AM,0,1009.3,3.8,68.3,9
Chicago ,2022-01-25,10:00:00 AM,0,1010,3.5,72.3,5
Chicago ,2022-01-25,11:00:00 AM,0,1010.2,3.2,77.2,5
Chicago ,2022-01-25,12:00:00 PM,0,1010.5,2.6,80,4
Chicago ,2022-01-25,1:00:00 PM,0,1011,2.6,81.2,3
Chicago ,2022-01-25,2:00:00 PM,0,1011.2,2.3,79.9,3
Chicago ,2022-01-25,3:00:00 PM,0,1011.4,2,83.5,3
Chicago ,2022-01-25,4:00:00 PM,0,1011.7,1.3,83.4,2
Chicago ,2022-01-25,5:00:00 PM,0,1012,0.4,85.1,2
Chicago ,2022-01-25,6:00:00 PM,0,1012.5,-0.2,87,5
Chicago ,2022-01-25,7:00:00 PM,0,1012.7,-0.5,87,4
Chicago ,2022-01-25,8:00:00 PM,0,1012.8,-1.1,88.2,3
Chicago ,2022-01-25,9:00:00 PM,0,1013,-1.3,90.2,3
Chicago ,2022-01-25,10:00:00 PM,0,1013.5,-1.8,91.5,3
Chicago ,2022-01-25,11:00:00 PM,0,1013.9,-1.8,90.1,2
Chicago ,2022-01-26,12:00:00 AM,0,1014.4,-1.2,90.2,3
Chicago ,2022-01-26,1:00:00 AM,0,1014.4,0.7,83.3,2
Chicago ,2022-01-26,2:00:00 AM,0,1014.7,2.2,62.1,5
Chicago ,2022-01-26,3:00:00 AM,0,1014.3,3.8,53,4
Chicago ,2022-01-26,4:00:00 AM,0,1013.4,4.8,44.1,5
Chicago ,2022-01-26,5:00:00 AM,0,1013.1,5.9,41.1,4
Chicago ,2022-01-26,6:00:00 AM,0,1013,6.5,40.1,5
Chicago ,2022-01-26,7:00:00 AM,0,1012.8,5.9,40.2,5
Chicago ,2022-01-26,8:00:00 AM,0,1013,4.8,40.2,6
Chicago ,2022-01-26,9:00:00 AM,0,1013.5,3.2,39.1,4
Chicago ,2022-01-26,10:00:00 AM,0,1014.1,2.2,49,6
Chicago ,2022-01-26,11:00:00 AM,0,1014.2,1.4,53.9,6
Chicago ,2022-01-26,12:00:00 PM,0,1014.4,0.7,54.2,2
Chicago ,2022-01-26,1:00:00 PM,0,1014.4,0.2,45.1,7
Chicago ,2022-01-26,2:00:00 PM,0,1014.7,-0.6,45.2,6
Chicago ,2022-01-26,3:00:00 PM,0,1014.6,-1.2,49.2,7
Chicago ,2022-01-26,4:00:00 PM,0,1014.5,-1.6,50.2,5
Chicago ,2022-01-26,5:00:00 PM,0,1014.8,-2,53,3
Chicago ,2022-01-26,6:00:00 PM,0,1014.8,-2.5,56.3,3
Chicago ,2022-01-26,7:00:00 PM,0,1014.7,-2.7,56.3,3
Chicago ,2022-01-26,8:00:00 PM,0,1014.7,-3.6,59.2,4
Chicago ,2022-01-26,9:00:00 PM,0,1014.9,-4.3,61.9,3
Chicago ,2022-01-26,10:00:00 PM,0,1014.9,-4.5,65.4,3
Chicago ,2022-01-26,11:00:00 PM,0,1015.2,-4.6,65.4,3
Chicago ,2022-01-27,12:00:00 AM,0,1015.3,-3.9,62,2
Chicago ,2022-01-27,1:00:00 AM,0,1015.1,-1.5,56.1,3
Chicago ,2022-01-27,2:00:00 AM,0,1014.9,1.1,47.2,4
Chicago ,2022-01-27,3:00:00 AM,0,1014.5,1.5,41.1,5
Chicago ,2022-01-27,4:00:00 AM,0,1013.7,1.9,39.9,6
Chicago ,2022-01-27,5:00:00 AM,0,1012.9,2.8,35.1,6
Chicago ,2022-01-27,6:00:00 AM,0,1012.2,3.4,33.9,7
Chicago ,2022-01-27,7:00:00 AM,0,1012.3,3.8,33,5
Chicago ,2022-01-27,8:00:00 AM,0,1012.6,3,34.9,6
Chicago ,2022-01-27,9:00:00 AM,0,1013.4,1.5,42.1,5
Chicago ,2022-01-27,10:00:00 AM,0,1013.6,0.5,50.1,4
Chicago ,2022-01-27,11:00:00 AM,0,1013.5,-0.2,53.1,6
Chicago ,2022-01-27,12:00:00 PM,0,1013.6,-1,46.9,3
Chicago ,2022-01-27,1:00:00 PM,0,1013.6,-2.1,50.1,3
Chicago ,2022-01-27,2:00:00 PM,0,1013.9,-2.8,54.9,4
Chicago ,2022-01-27,3:00:00 PM,0,1014.5,-3.4,56.1,4
Chicago ,2022-01-27,4:00:00 PM,0,1015.1,-4,59.1,5
Chicago ,2022-01-27,5:00:00 PM,0,1015.5,-4.3,60,5
Chicago ,2022-01-27,6:00:00 PM,0,1015.1,-5.1,62.2,4
Chicago ,2022-01-27,7:00:00 PM,0,1014.8,-4.7,61.3,4
Chicago ,2022-01-27,8:00:00 PM,0,1014.8,-5.2,63.2,4
Chicago ,2022-01-27,9:00:00 PM,0,1014.9,-5.2,65.2,5
Chicago ,2022-01-27,10:00:00 PM,0,1015.3,-5.6,64.1,4
Chicago ,2022-01-27,11:00:00 PM,0,1015.3,-5.8,63,4
Chicago ,2022-01-28,12:00:00 AM,0,1015.8,-5.2,62.2,5
Chicago ,2022-01-28,1:00:00 AM,0,1015.8,-3.4,55.2,5
Chicago ,2022-01-28,2:00:00 AM,0,1015.3,-1.8,48.2,7
Chicago ,2022-01-28,3:00:00 AM,0,1014.6,-0.5,43.1,6
Chicago ,2022-01-28,4:00:00 AM,0,1013.5,0.2,39.1,8
Chicago ,2022-01-28,5:00:00 AM,0,1013,1.9,38.1,6
Chicago ,2022-01-28,6:00:00 AM,0,1013.2,1.7,35.1,10
Chicago ,2022-01-28,7:00:00 AM,0,1013.1,1.5,34.2,7
Chicago ,2022-01-28,8:00:00 AM,0,1012.9,0.9,43.2,6
Chicago ,2022-01-28,9:00:00 AM,0,1012.5,-0.6,48.2,5
Chicago ,2022-01-28,10:00:00 AM,0,1012.5,-1.3,49.9,6
Chicago ,2022-01-28,11:00:00 AM,0,1012.6,-1.7,46,5
Chicago ,2022-01-28,12:00:00 PM,0,1013.2,-2.1,43,5
Chicago ,2022-01-28,1:00:00 PM,0,1013.1,-3,43.1,4
Chicago ,2022-01-28,2:00:00 PM,0,1013.5,-3.6,46.2,7
Chicago ,2022-01-28,3:00:00 PM,0,1013.6,-4.7,55.3,6
Chicago ,2022-01-28,4:00:00 PM,0,1013.4,-5.1,56,3
Chicago ,2022-01-28,5:00:00 PM,0,1013.3,-5.7,58.2,5
Chicago ,2022-01-28,6:00:00 PM,0,1013,-6,61,5
Chicago ,2022-01-28,7:00:00 PM,0,1012.4,-6.6,61.3,3
Chicago ,2022-01-28,8:00:00 PM,0,1012.6,-6.8,64.3,4
Chicago ,2022-01-28,9:00:00 PM,0,1012.1,-6.9,66.4,2
Chicago ,2022-01-28,10:00:00 PM,0,1012.4,-7,66.9,1
Chicago ,2022-01-28,11:00:00 PM,0,1012.7,-7,66.9,4
Chicago ,2022-01-29,12:00:00 AM,0,1012.8,-6.1,58.1,5
Chicago ,2022-01-29,1:00:00 AM,0,1013,-4.5,49,6
Chicago ,2022-01-29,2:00:00 AM,0,1012.6,-3.6,45,6
Chicago ,2022-01-29,3:00:00 AM,0,1012,-1.9,40,5
Chicago ,2022-01-29,4:00:00 AM,0,1011.5,-0.6,34.1,5
Chicago ,2022-01-29,5:00:00 AM,0,1010.8,-0.3,34.2,6
Chicago ,2022-01-29,6:00:00 AM,0,1009.8,0.1,29.1,8
Chicago ,2022-01-29,7:00:00 AM,0,1009.8,0.2,29.1,9
Chicago ,2022-01-29,8:00:00 AM,0,1009.6,0.5,29,5
Chicago ,2022-01-29,9:00:00 AM,0,1010,-0.9,32.1,5
Chicago ,2022-01-29,10:00:00 AM,0,1010.2,-1.6,42.1,5
Chicago ,2022-01-29,11:00:00 AM,0,1010.6,-2.3,52.1,2
Chicago ,2022-01-29,12:00:00 PM,0,1010.4,-2.7,54.1,2
Chicago ,2022-01-29,1:00:00 PM,0,1010.8,-3.4,42.9,3
Chicago ,2022-01-29,2:00:00 PM,0,1011.1,-4.1,47.1,3
Chicago ,2022-01-29,3:00:00 PM,0,1011.5,-4.6,51,6
Chicago ,2022-01-29,4:00:00 PM,0,1011.3,-5.1,54.3,6
Chicago ,2022-01-29,5:00:00 PM,0,1011.2,-6.2,53.1,3
Chicago ,2022-01-29,6:00:00 PM,0,1011.3,-6.6,55.2,2
Chicago ,2022-01-29,7:00:00 PM,0,1010.9,-6.9,58.3,3
Chicago ,2022-01-29,8:00:00 PM,0,1011.1,-7.4,59.2,2
Chicago ,2022-01-29,9:00:00 PM,0,1011.1,-7.7,62.1,1
Chicago ,2022-01-29,10:00:00 PM,0,1011.1,-7.8,60,3
Chicago ,2022-01-29,11:00:00 PM,0,1011.5,-7.9,61,1
Chicago ,2022-01-30,12:00:00 AM,0,1011.6,-6.8,60.3,2
Chicago ,2022-01-30,1:00:00 AM,0,1011.6,-3.8,46.1,3
Chicago ,2022-01-30,2:00:00 AM,0,1011.7,-2.6,39.2,6
Chicago ,2022-01-30,3:00:00 AM,0,1011.4,0.8,34,4
Chicago ,2022-01-30,4:00:00 AM,0,1010.7,0.5,30.9,6
Chicago ,2022-01-30,5:00:00 AM,0,1010.3,1,30.1,7
Chicago ,2022-01-30,6:00:00 AM,0,1010,2.2,28.1,6
Chicago ,2022-01-30,7:00:00 AM,0,1010,2,28,8
Chicago ,2022-01-30,8:00:00 AM,0,1010.2,2.2,28.1,5
Chicago ,2022-01-30,9:00:00 AM,0,1010.6,0.8,35.1,6
Chicago ,2022-01-30,10:00:00 AM,0,1011.3,0.1,36,6
Chicago ,2022-01-30,11:00:00 AM,0,1011.8,-0.9,34,2
Chicago ,2022-01-30,12:00:00 PM,0,1012.2,-1.2,40.9,7
Chicago ,2022-01-30,1:00:00 PM,0,1012.7,-2.1,44.1,5
Chicago ,2022-01-30,2:00:00 PM,0,1012.8,-2.8,47.2,5
Chicago ,2022-01-30,3:00:00 PM,0,1013.5,-3.8,48,4
Chicago ,2022-01-30,4:00:00 PM,0,1013.4,-4.6,51,5
Chicago ,2022-01-30,5:00:00 PM,0,1013.5,-5,52.1,4
Chicago ,2022-01-30,6:00:00 PM,0,1013.6,-5.3,55.1,3
Chicago ,2022-01-30,7:00:00 PM,0,1013.8,-5.8,55,2
Chicago ,2022-01-30,8:00:00 PM,0,1013.7,-6.1,58.1,4
Chicago ,2022-01-30,9:00:00 PM,0,1013.9,-6.5,58,3
Chicago ,2022-01-30,10:00:00 PM,0,1014,-6.7,61.3,2
Chicago ,2022-01-30,11:00:00 PM,0,1014.6,-6.7,61.3,1
Chicago ,2022-01-31,12:00:00 AM,0,1014.8,-5.4,59.2,2
Chicago ,2022-01-31,1:00:00 AM,0,1014.6,-2.4,56.3,5
Chicago ,2022-01-31,2:00:00 AM,0,1014.5,0.3,46.2,3
Chicago ,2022-01-31,3:00:00 AM,0,1013.9,2.8,43.1,4
Chicago ,2022-01-31,4:00:00 AM,0,1012.7,3.7,43.1,5
Chicago ,2022-01-31,5:00:00 AM,0,1012.5,4.5,41,4
Chicago ,2022-01-31,6:00:00 AM,0,1012.4,4.5,47.1,7
Chicago ,2022-01-31,7:00:00 AM,0,1012.5,3.7,50.2,6
Chicago ,2022-01-31,8:00:00 AM,0,1012.5,3.3,53.2,5
Chicago ,2022-01-31,9:00:00 AM,0,1012.1,2.3,57.2,4
Chicago ,2022-01-31,10:00:00 AM,0,1011.9,1.7,62,3
Chicago ,2022-01-31,11:00:00 AM,0,1011.3,1.4,62.4,3
Chicago ,2022-01-31,12:00:00 PM,0,1011.1,1.9,61.1,4
Chicago ,2022-01-31,1:00:00 PM,0,1011.4,0.8,86.5,5
Chicago ,2022-01-31,2:00:00 PM,0,1011.7,0.5,91,3
Chicago ,2022-01-31,3:00:00 PM,0,1011.7,0.4,92.3,3
Chicago ,2022-01-31,4:00:00 PM,0,1012.1,-0.2,85.1,6
Chicago ,2022-01-31,5:00:00 PM,0,1011.8,-0.9,74.2,5
Chicago ,2022-01-31,6:00:00 PM,0,1011.8,-0.9,72,7
Chicago ,2022-01-31,7:00:00 PM,0,1011.3,-1.7,87.5,6
Chicago ,2022-01-31,8:00:00 PM,0,1011,-2.1,89.4,2
Chicago ,2022-01-31,9:00:00 PM,0,1011.3,-1.9,93.5,4
Chicago ,2022-01-31,10:00:00 PM,0,1011.8,-2.1,89.4,4
Chicago ,2022-01-31,11:00:00 PM,0,1012.3,-2.6,91.4,4
Chicago ,2022-02-01,12:00:00 AM,3,1012.7,-2.1,89.4,4
Chicago ,2022-02-01,1:00:00 AM,0,1013,-1.2,79.4,5
Chicago ,2022-02-01,2:00:00 AM,0,1013.7,-0.9,75.4,7
Chicago ,2022-02-01,3:00:00 AM,0,1013.8,-0.4,70,6
Chicago ,2022-02-01,4:00:00 AM,0,1013.8,-0.4,68.4,7
Chicago ,2022-02-01,5:00:00 AM,0,1013.9,0.2,64,8
Chicago ,2022-02-01,6:00:00 AM,0,1014.3,0.2,61.1,8
Chicago ,2022-02-01,7:00:00 AM,0,1014.6,0.8,61.3,5
Chicago ,2022-02-01,8:00:00 AM,0,1015.1,0.3,63.1,6
Chicago ,2022-02-01,9:00:00 AM,0,1015.6,-0.7,66.3,4
Chicago ,2022-02-01,10:00:00 AM,0,1016.3,-1.4,71.4,4
Chicago ,2022-02-01,11:00:00 AM,0,1016.4,-1.3,76.5,6
Chicago ,2022-02-01,12:00:00 PM,0,1016.6,-1.7,79.3,4
Chicago ,2022-02-01,1:00:00 PM,0,1017,-2.1,81.1,5
Chicago ,2022-02-01,2:00:00 PM,0,1017.6,-2.3,82.3,4
